Genome	C04M3AN_ss Relative Abundance (%)	C04M3CO_ss Relative Abundance (%)	C04M3CR_ss Relative Abundance (%)	C04M3DR_ss Relative Abundance (%)	C04M3DT_ss Relative Abundance (%)	C04M3F1_ss Relative Abundance (%)	C04M3F2_ss Relative Abundance (%)	C04M3F3_ss Relative Abundance (%)	C04M3HR_ss Relative Abundance (%)	C04M3HT_ss Relative Abundance (%)	C04M3OP_ss Relative Abundance (%)	C13F5AN_ss Relative Abundance (%)	C13F5CO_ss Relative Abundance (%)	C13F5CR_ss Relative Abundance (%)	C13F5DR_ss Relative Abundance (%)	C13F5DT_ss Relative Abundance (%)	C13F5F1_ss Relative Abundance (%)	C13F5F2_ss Relative Abundance (%)	C13F5F3_ss Relative Abundance (%)	C13F5HR_ss Relative Abundance (%)	C13F5HT_ss Relative Abundance (%)	C13F5OP_ss Relative Abundance (%)
MGBC000429	0.0023684853	0.003097032	0.003884411	0.004832576	0.003637181	0.0013599303	0.0011637781	0.004787293	0.0030018014	0.0011885709	0.00337207	0.0015832258	0.0011324631	0.0011738134	0.0026054038	0.0021852641	0.0009358582	0.0011089455	0.0013638888	0.002612104	0.0015437745	0.0014207889
MGBC000431	0	0	0	0	0	0	0	0	0	0	0.000015535936	0	0	0	0.000014957941	0	0	0	0	0	0	0
MGBC000436	0.0000141921855	0.000017581504	0.000016694421	0	0.000021708507	0.000008544826	0	0	0.0000080994405	0.000016874945	0.000008005145	0	0	0	0	0	0	0	0	0	0	0
MGBC000441	0.024863863	0.11293064	0.08691834	0.089124896	0.033079308	0.10044216	0.10066271	0.013415412	0.08847458	0.0874969	0.08134732	0.035064433	0.06628556	0.046062615	0.0841759	0.025741255	0.09370562	0.056606922	0.015230758	0.041793425	0.035268866	0.11296299
MGBC000444	0.00758361	0.036865186	0.02989707	0.035362456	0.012805883	0.04227516	0.054098602	0.0052251844	0.026875691	0.025766402	0.021661546	0.009994305	0.0304802	0.017995598	0.02221373	0.006580711	0.02676281	0.016097454	0.0042749606	0.014406808	0.011837284	0.04068558
MGBC000445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MGBC000448	0.008681912	0.12289596	0.042084053	0.025267463	0.01033185	0.022077873	0.029819312	0.0026664913	0.060738076	0.14991772	0.027979111	0.018022906	0.044887006	0.022389108	0.031130025	0.008846407	0.045123484	0.024058836	0.005249737	0.026125068	0.019349659	0.04352306
MGBC000455	0.000010823112	0.00006677105	0.00008886478	0.00006142172	0	0.000012945867	0.000026408841	0	0.000050081508	0.000025824394	0.00004424962	0	0.000011957609	0	0	0.000018959536	0.000011942003	0	0	0.00004106573	0	0.000022149046
MGBC000457	0	0	0	0.000012906247	0	0.000018386372	0.000027896034	0	0.0000660385	0	0	0	0	0	0	0	0.00000753484	0.0000140334305	0	0	0	0
MGBC000458	0.018515069	0.09461267	0.0805376	0.052145097	0.0262524	0.08263194	0.08989349	0.013701047	0.06305375	0.074878745	0.063305706	0.026559176	0.06983011	0.041475553	0.064528584	0.017540636	0.07991318	0.05277551	0.0128072025	0.040214937	0.024852471	0.055719424
MGBC000459	0.008627422	0.034636065	0.02943761	0.037592392	0.0112447515	0.038851738	0.044204116	0.006166455	0.034948524	0.03660251	0.026817637	0.01567915	0.0518185	0.027347052	0.03368467	0.011491878	0.039194956	0.026164819	0.005813966	0.026827458	0.01898391	0.04932323
MGBC000461	0.013805961	0.05199188	0.044278465	0.04046285	0.017353298	0.0480161	0.041374512	0.0055874847	0.05079761	0.043470435	0.04441952	0.015677525	0.03351564	0.01862719	0.038395107	0.010919395	0.03315172	0.023375858	0.007094289	0.015292974	0.010326255	0.036992054
MGBC000462	0	0	0	0	0	0	0	0.000005383191	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MGBC000465	0.019419093	0.0059532155	0.008990044	0.011122194	0.015327693	0.008304837	0.007182213	0.021761108	0.005718063	0.0056658327	0.010312128	0.0030827331	0.0017057084	0.0033358	0.0017669197	0.0037136578	0.001477235	0.0011608634	0.0039593335	0.002014692	0.0024896085	0.0020069275
MGBC000477	0.00006943317	0.00044043316	0.00033398587	0.00018869327	0.0001345335	0.00029688142	0.00034526276	0.00002789438	0.00032970542	0.00020355459	0.0002873481	0.00006867923	0.00016635604	0.00009348082	0.00023971357	0.000054985543	0.00022863751	0.00009485596	0.00003366053	0.00008173911	0.000036105946	0.00016303484
MGBC000479	0.01685	0.007337789	0.009925399	0.0091052	0.016488187	0.0066267215	0.0049023456	0.013684716	0.011981498	0.007467045	0.009892556	0.011238026	0.0045347256	0.011355878	0.007645802	0.01368982	0.005050717	0.0067009605	0.015305606	0.012576996	0.011256741	0.003977977
MGBC000480	0	0.00007013921	0	0.000012903963	0	0	0	0	0	0	0	0	0	0	0	0.00006388055	0	0	0	0	0	0.000011193611
MGBC000488	0	0	0	0.0000105713	0	0	0	0.000027834743	0.000010543407	0	0.000010563407	0	0.000010345378	0	0	0	0.000015291176	0	0	0.00001825281	0	0.000008742115
MGBC000489	0.024899509	0.11618011	0.08902243	0.08715183	0.0361974	0.10792732	0.10681079	0.01566112	0.086539306	0.0904662	0.09065047	0.03709923	0.094857514	0.057125762	0.09657509	0.02887796	0.10890434	0.066295534	0.0175687	0.044777855	0.043089658	0.10788317
MGBC000495	0.0010121581	0.007059747	0.0054277726	0.005246317	0.0018490154	0.005321305	0.006092239	0.0008207249	0.005219513	0.0049078437	0.00408529	0.0016220609	0.0024254636	0.0016425195	0.0030640594	0.0007185788	0.0023003197	0.0013003374	0.0006345773	0.0013168092	0.0009652803	0.0041501257
MGBC000496	0.02290237	0.11668623	0.093432926	0.0540773	0.025775302	0.10470204	0.104983434	0.013925983	0.09163968	0.10685476	0.07527366	0.02914858	0.08603063	0.045371976	0.05506344	0.017573021	0.06940602	0.03859207	0.008839734	0.042007767	0.030175393	0.065910846
MGBC000498	0.010750413	0.05338201	0.040561322	0.033714093	0.016293965	0.0508149	0.04749361	0.007201928	0.04246215	0.045851953	0.037352536	0.019341648	0.053955913	0.030696156	0.04607651	0.013751803	0.054640498	0.03617306	0.0075903474	0.022917463	0.023338275	0.04322499
MGBC000499	0.000024089846	0.00003981266	0.000009466752	0	0.000008151986	0.000014471703	0.000019571586	0	0.0000093098815	0.00001913824	0.000018279477	0	0	0	0	0	0.000008879816	0	0	0	0	0.000007333159
MGBC000503	0.008261131	0.050866574	0.038288947	0.0318914	0.01233894	0.037191648	0.045019943	0.003840739	0.03518781	0.036596674	0.030443305	0.019597588	0.04172165	0.022185389	0.033532456	0.009697262	0.047441676	0.030308794	0.00533552	0.022454586	0.016503505	0.04400669
MGBC000515	0.009934734	0.0504031	0.038983837	0.040012546	0.0123781925	0.033571545	0.047122773	0.0033433288	0.03311143	0.031092085	0.032758754	0.032441	0.08138507	0.039677184	0.05216776	0.014964685	0.07893839	0.046196904	0.008476636	0.045656044	0.035977144	0.06591427
MGBC000517	0.000063870284	0.000057089124	0.0001421423	0.00015861	0.00014231176	0.000044932818	0.00002276234	0.000027977228	0.00006467752	0.00007801674	0.00012508404	0.00016735979	0.0001434667	0.00009687014	0.00018992787	0.00022713722	0.00025513078	0.00006824715	0.00005775742	0.000040139137	0.00009374553	0.0001412993
MGBC000518	0.010437269	0.05626549	0.04054127	0.032839477	0.012059826	0.028154619	0.03952323	0.0036591294	0.038895413	0.03926753	0.042044196	0.030589893	0.08318092	0.03640599	0.04829937	0.014594272	0.07217758	0.042404734	0.008285599	0.045801077	0.029996816	0.062696785
MGBC000520	0.0020989063	0.0007975257	0.0016570515	0.010619121	0.0052176504	0.00031874902	0.0005149785	0.0014903687	0.0013579471	0.0008580413	0.00026875501	0.00020581452	0.00003207643	0.00045470128	0.0008827531	0.00028777108	0.00006984475	0.00004927846	0.00012408862	0.00025891687	0.000016605469	0.00018329402
MGBC000522	0.0075760866	0.04062106	0.029212879	0.023015749	0.009259333	0.026476773	0.032465	0.0034134842	0.0263044	0.026807064	0.029368948	0.035862185	0.12255388	0.040600352	0.034874585	0.01662996	0.08663531	0.07656276	0.00882654	0.058071956	0.037306983	0.05969788
MGBC000523	0.000009041544	0.00007833048	0.000021199952	0	0.00001856381	0	0	0.000018017958	0	0	0.000049205024	0	0	0.000008775892	0	0	0	0	0	0	0	0
MGBC000524	0.0012294867	0.0009953934	0.0016569556	0.0016584222	0.0040800795	0.00036305483	0.00019273045	0.002262004	0.003007634	0.00031081217	0.0031987047	0.0000056851336	0	0.000076888115	0.00017864401	0.00005522261	0	0.000051659987	0.00007437435	0.00012429613	0.00002969912	0
MGBC000527	0.0012378426	0.009332129	0.0125910565	0.0034944527	0.001767862	0.004262551	0.006456208	0.0008874546	0.007274228	0.0037328906	0.003652342	0.003975686	0.0031944832	0.0033872658	0.009203035	0.001237914	0.009492519	0.004427364	0.0011926042	0.0026110702	0.0030533292	0.011707076
MGBC000529	0.0059404215	0.026280602	0.020374598	0.022687525	0.0076565263	0.020869719	0.023377039	0.0022541278	0.021974888	0.023595357	0.018047413	0.012888945	0.03287106	0.01598263	0.024139494	0.0070226663	0.03144201	0.019395433	0.0038685524	0.016643262	0.01377889	0.034478627
MGBC000531	0.05039988	0.2226825	0.18297341	0.1303051	0.06199571	0.24022543	0.2331714	0.035748947	0.16325064	0.21556422	0.1353947	0.06466093	0.17777058	0.107685044	0.11897291	0.034291916	0.13672957	0.074130766	0.016628904	0.09330638	0.06297055	0.17013657
MGBC000533	0.0031276722	0.016659332	0.012838677	0.009138426	0.0044214125	0.015275523	0.015962131	0.0016667532	0.013511461	0.013626615	0.009158137	0.0050897347	0.01399915	0.007602715	0.011284339	0.002615526	0.012022242	0.007443453	0.0013393307	0.0073131253	0.0050647734	0.013880194
MGBC000536	0.0013696766	0.0017177054	0.0017995134	0.002404897	0.001865676	0.0008059431	0.0008570775	0.0019627116	0.0019572559	0.0015149405	0.004581602	0.004291193	0.0026448562	0.0025103404	0.008246444	0.0061689764	0.002424972	0.005902185	0.008657439	0.001813772	0.0019050714	0.0006697974
MGBC000538	0.010622614	0.048104618	0.03467782	0.034266714	0.012294899	0.03195852	0.046799462	0.0031971433	0.034269303	0.030256813	0.027247941	0.023902388	0.07961569	0.03707782	0.03624555	0.012364913	0.059304517	0.03578328	0.006247992	0.047941417	0.030716592	0.06634371
MGBC000539	0	0.000006115478	0.0000057682064	0	0	0	0.000005982544	0.0000049023206	0	0	0	0	0.00000541765	0	0	0	0	0	0	0	0	0
MGBC000540	0.019039268	0.029297937	0.029968351	0.044413414	0.03926444	0.016511386	0.013311782	0.034799784	0.023238322	0.012870624	0.0284956	0.034069322	0.032714024	0.029108092	0.06775902	0.06719314	0.027567854	0.02910011	0.028464071	0.024747018	0.024506977	0.020379825
MGBC000541	0.0007391892	0.0044470513	0.0030388774	0.002465676	0.0011749766	0.0031990642	0.0040780776	0.00065806834	0.0049659912	0.0042963573	0.0030306815	0.0014349807	0.0066384063	0.002580308	0.0025015797	0.00067595195	0.0027186666	0.002014857	0.0002470178	0.0024487565	0.0019539585	0.0034222072
MGBC000542	0.007180554	0.044137157	0.030056916	0.027463876	0.011294061	0.029587887	0.037652057	0.0032994745	0.033265535	0.032527924	0.02688343	0.019808648	0.058421873	0.02483161	0.030838918	0.009888307	0.043627005	0.02789722	0.0048658596	0.029648624	0.017131789	0.044969987
MGBC000546	0.008731737	0.049329318	0.04046976	0.03638186	0.013948798	0.032292526	0.040407345	0.0034249604	0.027627865	0.04375642	0.025609866	0.01431076	0.039610416	0.019907903	0.024969481	0.0076423325	0.032242503	0.017800454	0.0041907313	0.020565752	0.013021477	0.03635514
MGBC000548	0.009417881	0.056834474	0.040761884	0.04064088	0.015052926	0.04497563	0.057822518	0.0053460915	0.043891903	0.04092874	0.027776165	0.018876595	0.050613966	0.023185553	0.030993223	0.009828168	0.04495401	0.030206718	0.0059825224	0.026393753	0.016845979	0.053433333
MGBC000551	0.00012834475	0.0012752984	0.00076558866	0.0003911574	0.00059519045	0.000898335	0.0014919442	0.00013565611	0.0009253643	0.0004970642	0.0009763297	0.0021704617	0.0007204801	0.0014478379	0.0048150844	0.00048502785	0.004711568	0.002141805	0.00019180692	0.00053086935	0.0013003552	0.0047542453
MGBC000555	0.021814404	0.20491683	0.19813009	0.120292895	0.035066728	0.10933803	0.14430414	0.008147776	0.11974272	0.090166464	0.12246528	0.07967946	0.31011125	0.12624928	0.15670525	0.03006839	0.16211574	0.089629464	0.011542737	0.21839826	0.11899275	0.37556115
MGBC000557	0.00037624766	0.0013364175	0.0012607496	0.0007654553	0.00035650836	0.0009443955	0.0012533551	0.00013888195	0.00093490613	0.00089708396	0.00086189125	0.00019614607	0.0004756301	0.0003187142	0.0006181646	0.00025317282	0.0007254261	0.0004614644	0.00011491268	0.00042645272	0.00026439916	0.0007618931
MGBC000558	0.0006311447	0.002443513	0.0019635784	0.0016041452	0.00054917386	0.0030978501	0.0025085679	0.0003844071	0.001732279	0.00199756	0.0020507565	0.0005813302	0.0015947847	0.0011686388	0.0016376128	0.0005199239	0.0017126019	0.0006797334	0.00028036928	0.0006404331	0.00070777343	0.0015948277
MGBC000559	0.00038797708	0.003683291	0.0021499838	0.0013224811	0.0009394292	0.0015103637	0.0021304134	0.00044887778	0.0033204937	0.0021542697	0.0019089318	0.0006506265	0.0008368298	0.0007138997	0.0017166076	0.0003834389	0.0022877767	0.001345159	0.00045216343	0.00048074484	0.00046436052	0.0010161158
MGBC000561	0.00087320677	0.011652322	0.006400041	0.0023903348	0.0030541935	0.0032891368	0.0021970344	0.0011502792	0.011679894	0.007461891	0.0043493006	0.0016753079	0.004935732	0.003980462	0.005532334	0.0016390138	0.0035658693	0.0029421514	0.00093657087	0.0020827644	0.0017623885	0.0016614731
MGBC000562	0.00002990938	0.0000042200695	0.000018112292	0.000003871615	0.000006947561	0.000008121983	0.000023883396	0.0000033829135	0	0.000032539723	0.000028705934	0.0000030717242	0	0.0000058808587	0.0000037247937	0	0.000009822742	0	0.0000030072601	0.0000033312604	0	0.000003816423
MGBC000563	0.00037531814	0.0014375349	0.000991731	0.0014003976	0.0004518244	0.0020442982	0.0020361454	0.00022554505	0.00118049	0.0010797632	0.0011221961	0.0005638676	0.0009917114	0.0006146523	0.0012705474	0.00019504268	0.001210428	0.00081458926	0.00024853263	0.00079770165	0.0004498832	0.00063353725
MGBC000564	0.0056432206	0.029892376	0.024244176	0.018538304	0.007619143	0.019222448	0.022846913	0.0048662196	0.030634517	0.024786122	0.020604907	0.008647576	0.017735546	0.01318236	0.017954864	0.0067907553	0.020219598	0.014103788	0.0039367327	0.012788486	0.010476756	0.021088563
MGBC000565	0	0.0000094301895	0.0000097901275	0	0.0000076072774	0.000027438016	0.000026251582	0	0	0.000036265596	0.000017290142	0	0.000008410192	0.000006050001	0.000011375371	0	0	0	0	0	0	0
MGBC000567	0.0092327595	0.012992163	0.013633327	0.019593364	0.018417463	0.007457272	0.00663488	0.015543087	0.010741406	0.006014009	0.012330255	0.013838803	0.014970194	0.0128678195	0.030911122	0.028243026	0.0115061505	0.012385295	0.01315652	0.010083454	0.010933133	0.008643395
MGBC000568	0	0.000029405404	0.000009369713	0.0000232959	0.000023230563	0.000028774606	0.000009653091	0	0.0000058972487	0.000009534596	0	0	0	0	0.000008709506	0	0	0.000009712205	0	0	0.000008025361	0
MGBC000569	0.00093156233	0.005524855	0.0041447985	0.002827672	0.0013561562	0.0033352468	0.00391049	0.0006583933	0.0038319237	0.0038095256	0.0043010185	0.001666957	0.0037539245	0.002161429	0.0039104056	0.0013970706	0.004043289	0.002631899	0.00082354946	0.0019151189	0.0010273505	0.0037451698
MGBC000573	0	0	0.000009629227	0	0	0	0	0.000008129191	0	0	0	0	0	0	0	0	0	0	0	0.0000036823312	0	0
MGBC000574	0.000008971132	0	0	0	0	0	0.0000109449675	0.000008908924	0	0	0	0	0.000019162237	0	0	0	0	0.000021877157	0.00001594558	0.000008538951	0.000007864873	0
MGBC000577	0.005009862	0.0009833869	0.0018539461	0.0023621272	0.004201212	0.00215968	0.0019178714	0.005335077	0.0018441244	0.001955182	0.0019584512	0.003501645	0.0016312533	0.0035901498	0.0013880236	0.0043125683	0.0016723449	0.002069364	0.0050946795	0.004924889	0.004134825	0.0032632754
MGBC000578	0.000028030385	0.000017391323	0.000033082906	0.000016649015	0.0000071818354	0.000008480666	0.000008535091	0.0000060148177	0.000016240192	0.00002433552	0.000011464314	0	0.0000039942724	0	0.000004004411	0	0.000006734775	0	0	0	0	0
MGBC000582	0	0	0	0	0	0	0	0	0.000022088552	0	0	0	0	0	0	0	0	0	0	0	0	0
MGBC000585	0.0021221903	0.0066188183	0.005607041	0.004472771	0.002648007	0.007359059	0.009001447	0.0016517763	0.004649477	0.006086117	0.005436524	0.002754718	0.00808044	0.0054007703	0.0060920147	0.0019834049	0.006064303	0.003783229	0.0009401224	0.005804109	0.0034902052	0.0056820717
MGBC000586	0.00065517565	0.0021687357	0.0013444201	0.0015743715	0.0012550887	0.0019162219	0.0016899515	0.0005286182	0.002026766	0.0016111002	0.0023264505	0.001095534	0.0005054682	0.00091196405	0.0026543988	0.001021264	0.0030850468	0.0020103035	0.0010778502	0.0004537491	0.00030910235	0.0011014608
MGBC000588	0.00021092388	0.0002400768	0.00040241383	0.00032415162	0.00075194513	0.0000778657	0.00012720392	0.0004096375	0.00056348747	0.00010547748	0.00062671606	0.000005535051	0.00004466218	0.000017275	0.00003866021	0.000010752958	0.000013004051	0	0.0000052370497	0.000046100882	0.000017349055	0
MGBC000589	0	0	0.00001927873	0	0	0.00002841861	0.00002899289	0	0.00001895927	0.000009808992	0	0.000018934747	0	0.000007687246	0.000008960157	0	0	0.000009991712	0	0.00002185013	0.000016083748	0.00001481133
MGBC000596	0.0033800437	0.0023013738	0.0035770454	0.00443158	0.012044046	0.00080546224	0.0006364495	0.0063088695	0.008065152	0.0010301117	0.007556014	0.000013701144	0	0.00013170551	0.0008739283	0.00014160374	0.000016094733	0	0.00026795527	0.0002916125	0.00015841873	0.00013019041
MGBC000597	0	0.00006535661	0.00008120039	0	0.000007827171	0.0000091810925	0.000018666486	0	0.00003522138	0.00004575545	0.000042539275	0	0.00000848023	0.000020401283	0.000008392758	0	0	0	0	0.0000058046735	0	0.00001714111
MGBC000599	0.000005960214	0.000005369896	0	0	0.000006906669	0	0.00002462423	0	0	0.000016106542	0	0	0	0	0	0	0.0000072240537	0	0	0	0	0
MGBC000600	0.030913679	0.12758064	0.108916454	0.10967689	0.036755178	0.14036842	0.14231431	0.01951313	0.1102694	0.124751866	0.09582784	0.05286854	0.10966417	0.06376288	0.10985881	0.029615194	0.124651164	0.06608491	0.0153089315	0.057885136	0.041805416	0.13108754
MGBC000601	0.000054509437	0.000015474972	0.0000878979	0.0000076406695	0.000025106101	0.000053221516	0.00002804195	0.0000067664323	0.000062689694	0.000040617117	0.000034924808	0	0.000011392224	0	0	0	0.0000075180765	0.0000144004935	0	0.000006663116	0.000013373425	0
MGBC000602	0.0000043346627	0.000005369848	0.000010095843	0.000009754382	0.000008752054	0.0000052196247	0.0000051826105	0	0.000010028836	0	0	0	0	0.0000023437717	0.000004739632	0	0	0.0000104296405	0	0	0	0.0000029784853
MGBC000603	0.000029696179	0	0.000006864967	0.000019086161	0.000018177529	0.000021942982	0.000036229954	0	0.000013594273	0.000064107524	0.000013481092	0	0.000005789821	0	0	0	0.00000652695	0.0000122955025	0	0	0	0
MGBC000604	0.000060230523	0.000013105594	0	0.000011863142	0.000032363892	0.00001273896	0.00006401753	0	0	0.000012663335	0	0	0	0	0	0	0	0	0	0.000010207424	0	0.000011852055
MGBC000606	0	0	0	0	0	0.000018753351	0	0	0.000018897983	0	0.000015831562	0	0	0	0	0	0	0	0.000014518216	0	0	0
MGBC000607	0.00050559826	0.002048927	0.0015503997	0.0014991264	0.000666141	0.0014399732	0.0017120773	0.0003042367	0.001311177	0.0015585494	0.0010903854	0.00062907976	0.0023023617	0.001228364	0.0011705362	0.00037636608	0.0018518307	0.0012070369	0.00021071178	0.0017172394	0.0011213124	0.0020364411
MGBC100019	0.0004899423	0.00015807046	0.00025007472	0.0002659882	0.0006901912	0.0001795557	0.00025702812	0.00061812374	0.00037965673	0.00019089902	0.0002540968	0.0006758215	0.0002504096	0.00077635504	0.00029456595	0.0007981433	0.000570756	0.00037280653	0.0008196617	0.0007003426	0.00061397685	0.0007015504
MGBC100032	0.007386194	0.0024325154	0.0032307352	0.004004855	0.0062416918	0.0029121202	0.002381257	0.0076845856	0.0030747754	0.002659097	0.0052286517	0.004989399	0.0020960795	0.004854961	0.003962061	0.0072254194	0.0022196241	0.0024510091	0.005912799	0.0037851876	0.004121059	0.003029961
MGBC100042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MGBC100045	0.00046578757	0.0010098258	0.00068157155	0.0007586088	0.00042453982	0.001362517	0.0012981466	0.0001616537	0.0013312174	0.0017095724	0.0005654174	0.0006728349	0.0010738145	0.0011958865	0.00081210316	0.0005510215	0.0009619973	0.0009476161	0.00021336836	0.0009736318	0.0008698357	0.0006912171
MGBC100069	0.0015571915	0.0075501585	0.008010679	0.0037838519	0.0020647915	0.0073867664	0.0076593403	0.00083182566	0.005173358	0.005380716	0.0031953307	0.003917964	0.0052118376	0.002162175	0.004230333	0.0008149152	0.0065100784	0.0027374665	0.00049500057	0.0022326694	0.0019336909	0.007992181
MGBC100080	0.0030015467	0.032001834	0.015735555	0.0076810913	0.004340068	0.013576877	0.009507781	0.001019134	0.03421005	0.025041383	0.01236683	0.008099445	0.021578094	0.010135601	0.015330301	0.0040634098	0.015229622	0.010093657	0.0017496173	0.0060844147	0.0054523814	0.014816826
